owner_kind,owner_key,amenity_name
property,prop-18852973,bbq_area
property,prop-18852973,laundry
property,prop-18852973,pool
property,prop-18852973,security_24h
property,prop-18852980,bbq_area
property,prop-18852980,coworking
property,prop-18852980,pool
property,prop-18852980,security_24h
property,prop-18852995,bbq_area
property,prop-18852995,pool
property,prop-18852995,security_24h
property,prop-18853486,bbq_area
property,prop-18853486,laundry
property,prop-18853486,pool
property,prop-18853486,security_24h
property,prop-18853486,wine_cellar
property,prop-18853727,bbq_area
property,prop-18853727,pool
property,prop-18853727,security_24h
property,prop-18853855,laundry
property,prop-18853855,pool
property,prop-18853855,security_24h
property,prop-18853902,bbq_area
property,prop-18853902,laundry
property,prop-18853902,pool
property,prop-18853902,sauna
property,prop-18853902,security_24h
property,prop-18853908,bbq_area
property,prop-18853908,pool
property,prop-18853908,security_24h
property,prop-18853965,pool
property,prop-18853965,security_24h
property,prop-18853984,bbq_area
property,prop-18853984,pool
property,prop-18853984,security_24h
property,prop-18854329,bbq_area
property,prop-18854329,pool
property,prop-18854329,security_24h
property,prop-18854390,bbq_area
property,prop-18854390,coworking
property,prop-18854390,pool
property,prop-18854390,security_24h
property,prop-18854411,bbq_area
property,prop-18854411,pool
property,prop-18854411,security_24h
property,prop-18854422,bbq_area
property,prop-18854422,laundry
property,prop-18854422,pool
property,prop-18854422,security_24h
property,prop-18854483,bbq_area
property,prop-18854483,laundry
property,prop-18854483,pool
property,prop-18854483,security_24h
property,prop-18854495,bbq_area
property,prop-18854495,pool
property,prop-18854495,sauna
property,prop-18854495,security_24h
property,prop-18854565,bbq_area
property,prop-18854565,pool
property,prop-18854565,sauna
property,prop-18854565,security_24h
property,prop-18854565,wine_cellar
property,prop-18854602,bbq_area
property,prop-18854602,pool
property,prop-18854602,sauna
property,prop-18854602,security_24h
property,prop-18854637,bbq_area
property,prop-18854637,pool
property,prop-18854637,security_24h
property,prop-18854655,bbq_area
property,prop-18854655,pool
property,prop-18854655,security_24h
property,prop-18854658,bbq_area
property,prop-18854658,pool
property,prop-18854658,security_24h
property,prop-18854665,bbq_area
property,prop-18854665,laundry
property,prop-18854665,pool
property,prop-18854665,security_24h
property,prop-18854677,bbq_area
property,prop-18854677,laundry
property,prop-18854677,pool
property,prop-18854677,sauna
property,prop-18854677,security_24h
property,prop-18854677,wine_cellar
property,prop-18854693,bbq_area
property,prop-18854693,pool
property,prop-18854693,security_24h
property,prop-18856555,pool
property,prop-18858957,bbq_area
property,prop-18858957,gourmet_area
property,prop-18858957,gym
property,prop-18858957,party_hall
property,prop-18858957,playground
property,prop-18858957,pool
property,prop-18858957,security_24h
property,prop-18858957,sports_court
property,prop-18914468,air_conditioning
property,prop-18914468,coworking
property,prop-18914468,pool
property,prop-18914468,sauna
property,prop-18914468,security_24h
property,prop-18952456,bbq_area
property,prop-18952456,laundry
property,prop-18952456,pool
property,prop-18952456,sauna
property,prop-18952456,security_24h
property,prop-18986756,bike_rack
property,prop-18986756,concierge
property,prop-18986756,game_room
property,prop-18986756,gourmet_area
property,prop-18986756,intercom
property,prop-18986756,party_hall
property,prop-18986756,pool
property,prop-18986756,security_24h
property,prop-18993655,pool
property,prop-18993890,bbq_area
property,prop-18993890,pool
property,prop-19047115,air_conditioning
property,prop-19047115,laundry
property,prop-19047115,security_24h
property,prop-19047116,air_conditioning
property,prop-19047116,bbq_area
property,prop-19047116,pool
property,prop-19047116,security_24h
property,prop-19081048,bbq_area
property,prop-19081048,pool
property,prop-19081048,sauna
property,prop-19081051,bbq_area
property,prop-19081051,pool
property,prop-19116729,air_conditioning
property,prop-19116729,bbq_area
property,prop-19116729,gourmet_area
property,prop-19116729,gym
property,prop-19116729,party_hall
property,prop-19116729,playground
property,prop-19116729,pool
property,prop-19116729,sports_court
property,prop-19117697,air_conditioning
property,prop-19117697,bike_rack
property,prop-19117697,game_room
property,prop-19117697,gourmet_area
property,prop-19117697,gym
property,prop-19117697,intercom
property,prop-19117697,laundry
property,prop-19117697,party_hall
property,prop-19117697,playground
property,prop-19117697,pool
property,prop-19117697,security_24h
property,prop-19118360,air_conditioning
property,prop-19118360,gourmet_area
property,prop-19118360,gym
property,prop-19118360,intercom
property,prop-19118360,party_hall
property,prop-19118360,playground
property,prop-19118360,pool
property,prop-19118360,security_24h
property,prop-19159082,bbq_area
property,prop-19159082,pool
property,prop-19229851,bbq_area
property,prop-19229851,pool
property,prop-19266684,pool
property,prop-19270381,air_conditioning
property,prop-19270381,wine_cellar
property,prop-19329263,bike_rack
property,prop-19329263,party_hall
property,prop-19329263,pool
property,prop-19354979,party_hall
property,prop-19354979,playground
property,prop-19354979,pool
property,prop-19354979,security_24h
property,prop-19370197,intercom
property,prop-19370197,party_hall
property,prop-19370197,pool
property,prop-19370197,security_24h
property,prop-19398270,bbq_area
property,prop-19398270,pool
property,prop-19398293,bbq_area
property,prop-19398293,pool
property,prop-19481284,bbq_area
property,prop-19481284,pool
property,prop-19481313,bbq_area
property,prop-19481313,pool
property,prop-19508654,bbq_area
property,prop-19508654,pool
property,prop-19531401,bbq_area
property,prop-19531401,pool
property,prop-19532390,air_conditioning
property,prop-19532390,bbq_area
property,prop-19532390,concierge
property,prop-19532390,game_room
property,prop-19532390,gym
property,prop-19532390,laundry
property,prop-19532390,party_hall
property,prop-19532390,playground
property,prop-19532390,pool
property,prop-19532390,sauna
property,prop-19532390,security_24h
property,prop-19532390,spa
property,prop-19532390,wine_cellar
property,prop-19560947,bbq_area
property,prop-19560947,pool
property,prop-19583815,concierge
property,prop-19603225,laundry
property,prop-19606031,bbq_area
property,prop-19606031,laundry
property,prop-19606031,pool
property,prop-19606031,sauna
property,prop-19606031,security_24h
property,prop-19631960,pool
property,prop-19646848,air_conditioning
property,prop-19646848,bbq_area
property,prop-19646848,gourmet_area
property,prop-19646848,intercom
property,prop-19646848,party_hall
property,prop-19646848,playground
property,prop-19646848,pool
property,prop-19646848,security_24h
property,prop-19658736,bbq_area
property,prop-19658736,pool
property,prop-19761927,air_conditioning
property,prop-19761927,coworking
property,prop-19761927,pool
property,prop-19761927,security_24h
property,prop-19867293,bbq_area
property,prop-19867293,pool
property,prop-19905183,pool
property,prop-19982789,bbq_area
property,prop-19982789,pool
property,prop-20040715,bbq_area
property,prop-20040715,pool
property,prop-20040760,bbq_area
property,prop-20040760,pool
property,prop-20040760,security_24h
property,prop-20095368,bbq_area
property,prop-20095368,pool
property,prop-20122350,bbq_area
property,prop-20122350,intercom
property,prop-20122350,party_hall
property,prop-20122350,security_24h
property,prop-20122354,bbq_area
property,prop-20122354,game_room
property,prop-20122354,generator
property,prop-20122354,gourmet_area
property,prop-20122354,intercom
property,prop-20122354,party_hall
property,prop-20122354,playground
property,prop-20122354,pool
property,prop-20122354,security_24h
property,prop-20122354,sports_court
property,prop-20147429,intercom
property,prop-20147465,bbq_area
property,prop-20147465,bike_rack
property,prop-20147465,gourmet_area
property,prop-20147465,intercom
property,prop-20147465,pool
property,prop-20147547,intercom
property,prop-20147547,security_24h
property,prop-20158824,bbq_area
property,prop-20158824,playground
property,prop-20158824,pool
property,prop-20158833,bbq_area
property,prop-20158833,playground
property,prop-20158833,pool
property,prop-20159814,bbq_area
property,prop-20159814,pool
property,prop-20171407,bbq_area
property,prop-20171407,gourmet_area
property,prop-20171407,intercom
property,prop-20171407,pool
property,prop-20171407,security_24h
property,prop-20193744,coworking
property,prop-20193744,pool
property,prop-20193774,air_conditioning
property,prop-20193774,pool
property,prop-20193774,security_24h
property,prop-20259916,bbq_area
property,prop-20259916,pool
property,prop-20259946,bbq_area
property,prop-20259946,pool
property,prop-20259970,pool
property,prop-20260095,bbq_area
property,prop-20260095,pool
property,prop-20260128,bbq_area
property,prop-20260128,pool
property,prop-20260216,bbq_area
property,prop-20260216,pool
property,prop-20287239,bbq_area
property,prop-20287239,pool
property,prop-20325867,bbq_area
property,prop-20325867,gourmet_area
property,prop-20325867,intercom
property,prop-20325867,playground
property,prop-20325867,pool
property,prop-20325894,bbq_area
property,prop-20325894,generator
property,prop-20325894,gourmet_area
property,prop-20325894,intercom
property,prop-20325894,party_hall
property,prop-20325894,pool
property,prop-20325918,bbq_area
property,prop-20325918,bike_rack
property,prop-20325918,gourmet_area
property,prop-20325918,intercom
property,prop-20325918,security_24h
property,prop-20325933,gourmet_area
property,prop-20325933,intercom
property,prop-20491433,bbq_area
property,prop-20491433,bike_rack
property,prop-20491433,game_room
property,prop-20491433,generator
property,prop-20491433,gourmet_area
property,prop-20491433,gym
property,prop-20491433,intercom
property,prop-20491433,party_hall
property,prop-20491433,playground
property,prop-20491433,pool
property,prop-20491471,bbq_area
property,prop-20491471,bike_rack
property,prop-20491471,game_room
property,prop-20491471,intercom
property,prop-20491471,party_hall
property,prop-20491471,playground
property,prop-20491471,pool
property,prop-20491471,security_24h
property,prop-20491473,bbq_area
property,prop-20491473,bike_rack
property,prop-20491473,game_room
property,prop-20491473,intercom
property,prop-20491473,party_hall
property,prop-20491473,playground
property,prop-20491473,pool
property,prop-20491473,security_24h
property,prop-20491483,bbq_area
property,prop-20491483,bike_rack
property,prop-20491483,game_room
property,prop-20491483,generator
property,prop-20491483,gourmet_area
property,prop-20491483,gym
property,prop-20491483,intercom
property,prop-20491483,party_hall
property,prop-20491483,playground
property,prop-20491483,pool
property,prop-20794251,bbq_area
property,prop-20794251,pool
property,prop-20794254,bbq_area
property,prop-20794254,pool
property,prop-20795160,bbq_area
property,prop-20795160,pool
property,prop-20818851,laundry
property,prop-20818851,party_hall
property,prop-20818851,pool
property,prop-20822747,air_conditioning
property,prop-20822747,bbq_area
property,prop-20822747,bike_rack
property,prop-20822747,concierge
property,prop-20822747,game_room
property,prop-20822747,generator
property,prop-20822747,gym
property,prop-20822747,laundry
property,prop-20822747,party_hall
property,prop-20822747,playground
property,prop-20822747,pool
