tsne_1,tsne_2,faixa_preco
26.257446,-77.59202,Q2
103.72375,-10.5471,Q5 (mais caro)
20.037098,-79.93487,Q3
20.037098,-79.93487,Q3
27.701859,-81.23591,Q5 (mais caro)
7.4666233,-44.76257,Q2
22.833101,-78.102715,Q5 (mais caro)
23.097845,-83.51588,Q5 (mais caro)
17.678425,-79.71755,Q5 (mais caro)
17.311651,-80.63991,Q1 (mais barato)
13.617423,-76.51173,Q2
-12.3556,90.61599,Q2
23.107525,-83.51714,Q2
13.820047,-74.525894,Q2
14.178959,-74.88009,Q2
23.156181,-83.53033,Q2
-17.156181,36.718216,Q2
30.414421,20.718002,Q3
22.81579,-78.10588,Q3
23.144413,-83.52555,Q3
23.127092,-83.52021,Q3
14.142237,-75.02071,Q3
110.720825,6.507441,Q3
14.530242,-73.88486,Q3
17.258862,-80.5766,Q4
17.2578,-80.58232,Q4
8.464754,-25.767418,Q1 (mais barato)
27.703394,-81.236084,Q2
17.217453,-80.60996,Q2
48.584953,65.65665,Q2
21.656176,6.0054917,Q2
41.211678,-83.00771,Q2
36.21838,-23.659567,Q3
25.204237,-80.63219,Q2
29.050205,-76.42598,Q2
-95.04399,20.538345,Q2
30.788,-81.24784,Q3
15.153531,-80.2201,Q3
56.82974,-26.466642,Q2
25.857527,-84.42122,Q3
-95.04402,20.538294,Q2
24.852198,-81.04944,Q2
31.142534,-86.570496,Q2
25.857925,-84.4229,Q4
44.303864,50.34181,Q3
41.59657,65.44236,Q3
74.762146,-13.069681,Q4
18.78886,-70.40729,Q2
40.689693,-64.26214,Q2
11.686401,-5.7167377,Q5 (mais caro)
21.79482,-84.61917,Q5 (mais caro)
13.335516,-75.59232,Q5 (mais caro)
14.286319,-73.155304,Q2
29.659243,-92.82047,Q2
14.046613,-75.05664,Q2
15.650185,-76.29188,Q2
70.45848,65.010796,Q2
17.192133,-80.551704,Q2
14.257924,-72.49526,Q2
31.800926,-87.543015,Q2
78.300415,-12.54987,Q3
18.04645,-78.12929,Q3
21.985329,-84.55112,Q3
6.515548,-37.014744,Q3
17.266773,-79.69663,Q3
17.19102,-80.5535,Q3
17.19143,-80.55342,Q3
15.701648,-79.93847,Q3
22.777147,-78.06518,Q3
21.972383,-84.52949,Q3
21.984726,-84.55006,Q3
18.035494,-78.14608,Q3
21.986803,-84.556786,Q3
98.67532,-8.687109,Q3
21.890007,-84.55994,Q4
14.657458,-75.18262,Q4
21.7269,-84.66862,Q4
14.655052,-75.18342,Q4
22.00097,-84.599464,Q4
13.33519,-75.59109,Q4
41.080425,-81.82581,Q1 (mais barato)
76.11509,22.466661,Q1 (mais barato)
18.663176,-68.482124,Q2
21.68524,6.006951,Q1 (mais barato)
24.546148,-20.071774,Q3
18.16493,-70.329765,Q2
40.676853,-81.79137,Q2
17.46444,-24.961039,Q2
26.231464,-77.594734,Q2
54.52843,-26.166117,Q1 (mais barato)
26.230473,-77.58925,Q2
1.7786436,36.666496,Q2
26.230713,-77.58961,Q1 (mais barato)
19.49328,-74.59593,Q2
82.77598,-29.315233,Q3
35.053707,-34.411278,Q2
-16.32123,9.34424,Q2
30.501043,-12.7874155,Q3
95.96982,-29.73958,Q3
18.658518,-68.52408,Q3
26.226185,-77.59256,Q2
26.226185,-77.59256,Q3
34.66825,-13.491224,Q2
24.696905,-81.216644,Q2
29.643867,-76.96372,Q2
26.221838,-77.576416,Q3
70.8148,65.73842,Q2
19.058893,-72.11267,Q3
26.186384,-77.543274,Q2
25.480202,-77.35739,Q5 (mais caro)
20.581114,-17.020414,Q4
25.234041,-80.486465,Q4
16.253872,-73.7566,Q2
18.640924,-74.45774,Q4
23.388376,-25.662737,Q4
22.291677,-81.68236,Q5 (mais caro)
17.39113,-79.63131,Q5 (mais caro)
22.414028,-81.9357,Q5 (mais caro)
15.503179,-80.11009,Q2
22.514496,-82.07556,Q2
22.530167,-82.07083,Q2
31.669802,-87.88513,Q2
13.013712,-79.40696,Q2
13.007402,-79.404686,Q2
22.513815,-82.07687,Q2
22.530073,-82.06999,Q2
21.688324,6.0095105,Q3
17.227327,-80.542175,Q3
22.498701,-82.079445,Q3
22.932533,-77.92608,Q3
-46.632236,18.986504,Q3
16.37368,-46.236732,Q3
14.218029,-79.0819,Q3
18.245173,-83.02179,Q3
22.403494,-81.907745,Q3
22.494059,-82.080055,Q3
18.245941,-83.021515,Q3
22.530087,-82.070595,Q3
15.919669,-82.77364,Q3
-91.81499,18.668892,Q3
22.474714,-82.07604,Q3
22.460552,-82.06147,Q4
21.657267,6.0146337,Q4
22.287432,-81.6753,Q4
22.945421,-77.90445,Q4
27.57382,-81.59298,Q4
15.918172,-82.7839,Q4
82.34994,-30.71614,Q4
22.12156,-83.18036,Q1 (mais barato)
27.704716,-81.23233,Q1 (mais barato)
26.37904,-78.41975,Q1 (mais barato)
99.11607,-30.138292,Q1 (mais barato)
99.11607,-30.138292,Q1 (mais barato)
99.11607,-30.138292,Q1 (mais barato)
99.11607,-30.138292,Q2
99.11607,-30.138292,Q2
99.11603,-30.138351,Q1 (mais barato)
70.439095,58.532513,Q1 (mais barato)
99.11598,-30.138435,Q2
99.11598,-30.138435,Q2
99.11595,-30.138493,Q1 (mais barato)
99.11595,-30.138493,Q2
99.536064,-30.631166,Q2
99.536064,-30.631166,Q2
99.536064,-30.631166,Q2
99.11595,-30.138493,Q3
99.11595,-30.138493,Q3
99.1159,-30.138557,Q2
99.1159,-30.138557,Q2
18.005651,-70.24332,Q2
99.53574,-30.629526,Q2
18.468382,-70.28527,Q3
32.60692,-96.71303,Q2
28.78838,-77.006775,Q2
-31.207272,39.063614,Q3
29.280098,-76.18736,Q2
13.72817,-23.39966,Q2
-33.25997,-10.237196,Q2
18.075232,-70.28834,Q3
59.57422,12.705384,Q2
26.312794,-1.3081247,Q3
99.115265,-30.138962,Q4
103.975075,-10.203822,Q4
-95.04358,20.106607,Q3
20.863522,-78.276115,Q5 (mais caro)
20.831888,-83.092896,Q5 (mais caro)
21.591335,-78.246,Q1 (mais barato)
18.219326,-78.18641,Q2
14.262209,-76.65312,Q2
26.07625,-93.335526,Q2
15.154783,-35.949795,Q3
14.331323,-76.61018,Q3
-58.91631,-48.019196,Q3
-53.596577,15.43581,Q3
6.364287,-27.431969,Q3
22.63821,-77.8914,Q3
14.327601,-76.58645,Q3
20.984419,-83.05243,Q3
14.168184,-74.48973,Q3
20.992287,-83.057205,Q3
-78.90939,18.855627,Q3
17.230623,-80.60655,Q3
20.999945,-83.05684,Q3
14.114039,-74.85215,Q3
14.636956,-75.42702,Q4
21.006428,-83.06725,Q4
21.004713,-83.066826,Q4
22.649942,-78.01879,Q4
20.954296,-83.07736,Q4
68.79346,60.214573,Q4
20.98329,-83.07303,Q4
14.637805,-75.42644,Q4
20.682367,-83.044044,Q4
-95.07103,20.539604,Q2
30.418768,-102.64045,Q2
-10.279715,-46.124332,Q2
96.04264,-30.12829,Q2
96.04264,-30.12829,Q2
96.04306,-30.132538,Q3
96.04289,-30.128283,Q3
96.042885,-30.128386,Q3
96.04301,-30.132833,Q3
-32.943405,-10.0315485,Q3
22.756266,-77.793594,Q2
18.215797,-78.18918,Q2
39.36174,22.742634,Q2
15.273849,-79.377975,Q3
5.305283,-43.110905,Q3
-81.45443,-36.88525,Q1 (mais barato)
34.114597,-78.55286,Q3
34.114597,-78.55286,Q4
34.11427,-78.55248,Q4
-16.479555,-52.145954,Q1 (mais barato)
31.259819,-81.30935,Q2
21.690386,6.0066195,Q3
23.882402,52.001873,Q2
4.5024853,-43.55919,Q2
9.531362,61.65274,Q3
13.547355,-75.707375,Q3
13.203463,-74.35155,Q3
22.808636,-77.97593,Q3
-55.05368,20.138771,Q3
20.386015,-84.308846,Q4
20.60038,-84.15847,Q4
27.578447,-77.20039,Q2
-54.274185,-26.97839,Q2
2.483664,-46.11175,Q2
-6.827509,-41.32965,Q3
59.674355,12.297224,Q2
99.15449,-10.100297,Q4
58.503174,11.091138,Q4
59.19518,11.34314,Q4
46.592785,-18.65478,Q3
46.594234,-18.673956,Q3
46.594204,-18.653454,Q3
-25.431326,2.671097,Q2
28.565836,-62.401653,Q2
-4.3460646,-20.241402,Q2
-2.9610806,13.608596,Q3
-26.252312,-4.197188,Q2
-1.3395245,-4.4798317,Q2
44.444515,-42.343136,Q3
6.2914915,-64.50094,Q1 (mais barato)
69.40108,-49.09479,Q2
-7.3196597,-41.667664,Q2
68.2934,-46.73342,Q2
68.212395,-46.97838,Q2
-25.66387,-4.166085,Q2
14.76921,27.997442,Q2
10.758671,-2.1932075,Q3
-1.564018,-2.7615106,Q3
22.10746,-55.396152,Q3
24.491526,-49.40479,Q3
20.396677,-14.352653,Q2
24.495443,-11.108494,Q3
6.8035035,-11.01473,Q2
31.611895,-48.689156,Q2
42.421345,-61.839897,Q2
-12.320074,-20.153585,Q2
2.4990792,-68.58417,Q3
-12.320659,-20.154478,Q2
28.51647,-62.41105,Q3
30.567858,-12.743005,Q3
-0.89176685,-57.710556,Q3
-3.1168396,13.776235,Q3
-2.2743828,12.100152,Q3
10.746347,-2.1856103,Q3
21.941168,-12.278047,Q3
31.200743,-47.33716,Q2
81.43508,1.1077638,Q3
45.64709,14.011408,Q3
47.295116,-43.66629,Q3
45.91826,-52.063465,Q3
-6.91471,-41.323532,Q3
64.91998,-20.83088,Q3
19.04339,-35.991417,Q3
84.033035,-4.9657445,Q3
65.05151,-48.72703,Q2
65.29937,-48.728943,Q3
49.945072,68.61159,Q2
63.85545,-51.477108,Q2
53.798084,-53.00467,Q2
18.935507,16.836164,Q4
61.120937,21.764257,Q1 (mais barato)
55.342808,15.532261,Q2
-7.2876883,-41.65559,Q2
41.550266,-61.896553,Q2
28.017849,-55.018692,Q2
59.05733,16.434566,Q3
61.146652,-5.406156,Q3
12.71913,33.047035,Q3
57.72752,-25.31059,Q3
84.424194,-27.551289,Q3
18.012783,4.173502,Q3
83.006935,-5.988769,Q4
-1.4971156,12.875141,Q4
81.17506,1.1961601,Q5 (mais caro)
33.53058,-63.48783,Q2
-1.2476364,-39.52468,Q2
66.115326,-19.211325,Q3
10.73276,-2.1503503,Q3
28.736025,-55.36545,Q2
25.549267,-55.50118,Q3
15.99091,63.31209,Q3
-14.009965,9.005446,Q4
36.917957,-14.158349,Q4
57.18445,-24.294777,Q3
40.8829,21.235014,Q3
-10.480642,-23.401644,Q2
42.559917,-39.48678,Q2
-14.015383,9.0096,Q3
0.17219023,4.698098,Q2
-11.360365,24.445862,Q2
58.295788,20.461811,Q2
55.27868,15.143879,Q3
83.148506,17.788204,Q2
-4.256183,-20.207901,Q3
84.83242,-5.3027062,Q3
7.0760574,-65.49694,Q3
31.445751,-13.959098,Q3
22.14874,-11.799427,Q4
-15.946785,-41.626312,Q1 (mais barato)
-4.120647,7.0685067,Q3
0.31563535,4.5306935,Q4
61.318813,22.599455,Q4
-2.0479646,-65.113434,Q1 (mais barato)
-12.635124,4.499195,Q2
17.649904,-41.336246,Q4
33.26088,1.0062484,Q3
30.821636,18.724268,Q4
10.734004,-2.0315838,Q5 (mais caro)
25.880777,-58.76013,Q5 (mais caro)
-6.8872995,-41.32323,Q2
61.21819,-44.91346,Q4
37.975983,-37.905903,Q3
60.174168,-42.278217,Q4
46.600914,-18.665325,Q3
37.114365,-15.909738,Q4
6.7858067,-11.246032,Q5 (mais caro)
-15.515236,5.435546,Q5 (mais caro)
60.85468,22.967417,Q2
-4.219816,11.83308,Q3
37.39055,4.8698015,Q3
21.401007,-13.527355,Q5 (mais caro)
89.15771,35.176846,Q1 (mais barato)
-12.287486,16.580042,Q2
81.92947,-27.447607,Q2
56.070305,4.8755527,Q2
-13.176447,-6.3488207,Q2
-4.5651283,0.45622388,Q2
-43.449635,5.7651467,Q2
-13.176447,-6.3488207,Q2
109.918846,6.7263455,Q2
-35.750843,-54.31315,Q2
61.966896,-4.0892673,Q2
-35.75236,-54.30325,Q2
-5.8601537,61.954853,Q2
-7.483289,-5.621367,Q2
31.891684,20.489466,Q2
4.118194,-10.254135,Q2
4.1155725,-10.258503,Q2
-47.00285,81.22624,Q2
30.257896,22.316326,Q3
109.69024,6.9134073,Q3
-11.369067,-5.8437524,Q3
4.122798,-10.245315,Q3
34.192383,34.820423,Q3
37.42468,5.4692807,Q3
-14.116397,-2.743033,Q3
58.837284,13.996607,Q3
-8.444987,90.00026,Q3
74.84721,-15.638599,Q3
25.398958,7.46627,Q3
17.601954,-41.498943,Q3
56.596985,-8.384164,Q3
19.26844,-33.596626,Q3
24.464636,-10.24341,Q3
28.619776,-24.00934,Q3
83.0164,-7.2178984,Q3
23.810057,-33.507034,Q3
99.48553,-9.465616,Q3
31.01729,0.21955061,Q3
-17.544333,21.407217,Q3
84.96491,-27.629122,Q3
78.54625,1.0616367,Q3
44.389103,13.8516865,Q3
20.823185,-32.34861,Q3
-35.466606,-54.62553,Q3
-52.328625,-26.949333,Q3
11.696226,-34.227596,Q3
6.641183,-66.89425,Q3
61.291412,-8.425077,Q3
82.61648,-29.433044,Q3
82.566734,-29.356441,Q3
82.61286,-29.4926,Q4
-20.705791,19.05509,Q4
-5.560353,-73.826485,Q4
-37.106926,-50.26708,Q4
-37.09275,-50.26011,Q4
4.497581,-11.319644,Q4
-37.239784,-50.1878,Q4
83.47058,-7.4576616,Q4
-52.05149,-26.971596,Q4
-37.13851,-50.288387,Q4
-36.27429,-45.175404,Q4
-36.274704,-45.18315,Q4
25.5332,-57.65956,Q3
-18.560158,-19.675545,Q1 (mais barato)
-1.8600413,6.873762,Q1 (mais barato)
42.999023,-56.06122,Q2
-26.840286,-4.776297,Q1 (mais barato)
47.315758,-36.415108,Q1 (mais barato)
46.88178,-36.918125,Q2
-8.91477,-41.791775,Q2
39.03181,-36.336617,Q2
39.031826,-36.336575,Q2
32.349926,-29.496222,Q2
49.194717,-3.4017944,Q1 (mais barato)
82.288574,2.20417,Q3
15.867957,-33.44396,Q1 (mais barato)
15.536939,-31.840399,Q2
14.452644,-42.195915,Q2
24.188118,-34.17163,Q2
-36.163475,-49.073082,Q2
-36.1489,-49.066944,Q2
-36.140728,-49.066254,Q2
66.67793,56.362686,Q3
-3.4211166,-20.97595,Q2
-2.6970718,7.996417,Q2
-6.156889,-0.6080438,Q3
28.028545,-41.70814,Q5 (mais caro)
27.741098,-20.217419,Q5 (mais caro)
28.122192,-40.60961,Q5 (mais caro)
-12.704602,-18.556738,Q1 (mais barato)
65.58385,2.0509787,Q2
45.213753,-33.962784,Q3
-20.683748,-3.053278,Q2
48.15512,-33.711193,Q2
-1.4415772,-61.80683,Q1 (mais barato)
10.083688,-2.7322104,Q2
82.25737,-8.544066,Q2
31.684196,20.80206,Q2
41.52607,-34.3886,Q2
41.450405,-34.356655,Q2
65.02447,38.680084,Q2
-2.2822378,6.1082954,Q2
52.324657,-25.098127,Q2
-12.279053,16.50033,Q2
-3.9269521,-50.871376,Q2
51.23874,68.67586,Q2
45.148586,-15.206648,Q2
59.942284,9.773212,Q2
24.57649,-53.315907,Q2
66.13687,-19.277851,Q2
44.51405,46.760696,Q2
45.228962,-33.991306,Q3
2.780843,-68.78524,Q3
-34.373066,-11.187888,Q3
-2.7378018,-14.338963,Q2
75.581436,-13.069399,Q2
65.78852,-8.472176,Q2
25.894499,-58.838684,Q2
-11.383823,-2.3673568,Q2
45.52192,23.176712,Q2
9.580138,-24.267483,Q2
75.24647,6.1888137,Q1 (mais barato)
5.856955,-2.160264,Q2
-5.0814157,-24.617899,Q2
96.42698,-33.526882,Q4
96.52107,-32.372612,Q4
96.52107,-32.372612,Q4
96.95415,-33.189655,Q4
96.52107,-32.372612,Q4
96.52107,-32.372612,Q4
96.52107,-32.372612,Q4
96.52107,-32.372612,Q4
96.52093,-32.3726,Q4
96.95415,-33.189655,Q4
96.95415,-33.189655,Q4
30.783737,-47.862217,Q2
25.88736,-58.83081,Q2
9.069605,-18.358772,Q2
-29.437962,-7.9574995,Q2
-26.63651,-5.7552047,Q2
96.95406,-33.189606,Q4
96.95532,-33.190144,Q4
7.0173383,-9.532855,Q2
-53.008812,-75.603516,Q2
63.310368,-53.34359,Q2
54.323486,-53.359695,Q2
54.704773,-54.86566,Q2
64.18811,-45.690105,Q5 (mais caro)
41.19661,-61.90198,Q4
47.702705,-60.880444,Q2
30.36252,-33.431225,Q3
86.12332,-4.3634396,Q4
41.34464,-31.439722,Q4
61.87887,-41.718044,Q4
82.35608,-30.81503,Q4
28.57519,-22.932926,Q5 (mais caro)
36.5495,3.8233173,Q2
6.863992,-11.197885,Q3
26.20594,-5.0556073,Q3
100.62161,-9.480381,Q4
26.98545,-53.600815,Q4
84.87403,-5.4242735,Q4
10.023322,-2.6579268,Q4
41.422115,-62.899525,Q4
33.666443,-32.084515,Q4
24.961838,-22.238852,Q4
33.293446,-33.62466,Q4
18.366846,1.2085376,Q4
40.913334,-7.785982,Q5 (mais caro)
34.738598,5.223977,Q5 (mais caro)
17.76204,3.1957216,Q4
-3.9678078,5.242631,Q5 (mais caro)
8.782049,-0.8629117,Q5 (mais caro)
51.952526,68.41035,Q5 (mais caro)
26.382002,-20.181608,Q5 (mais caro)
52.399685,43.031136,Q5 (mais caro)
-25.412882,2.6990108,Q3
53.48207,-22.579576,Q4
8.232612,-65.11737,Q4
45.046185,24.266914,Q4
-22.88511,-5.8732877,Q5 (mais caro)
24.85622,-52.918682,Q5 (mais caro)
33.366405,-41.81057,Q5 (mais caro)
33.391045,4.354569,Q4
29.735659,-5.257275,Q4
25.823278,-14.57719,Q4
37.32921,-36.882607,Q4
38.97099,-13.188536,Q4
52.142475,68.24049,Q4
25.053654,-32.403713,Q5 (mais caro)
-36.3916,-46.441544,Q5 (mais caro)
36.755184,-43.460583,Q5 (mais caro)
31.443417,10.759701,Q5 (mais caro)
-34.855125,-53.09131,Q1 (mais barato)
-5.6302714,-74.580765,Q2
63.6927,39.526302,Q2
-34.854248,-53.095806,Q2
3.6001403,-16.593616,Q2
63.947334,-0.25631925,Q2
2.9942272,-6.4942307,Q2
53.56331,-0.8691854,Q2
74.23705,-16.445663,Q2
6.7206497,53.77778,Q2
-15.286693,-4.752104,Q2
-15.31432,16.220497,Q2
34.01734,36.0128,Q2
39.449627,-14.752432,Q2
-2.0613942,-48.419807,Q2
75.8093,-13.613609,Q2
78.61612,1.6700542,Q2
7.0845137,-32.60581,Q2
-35.457325,-52.31322,Q2
11.174627,-41.93156,Q2
-35.45732,-52.312675,Q2
-35.858257,-51.528347,Q3
7.4277067,-32.076508,Q3
-35.454056,-52.32068,Q3
-35.85145,-51.510117,Q3
11.174458,-41.931637,Q3
-35.471622,-52.21459,Q3
40.817665,73.66747,Q3
11.224976,-41.82408,Q3
11.225243,-41.824276,Q3
11.174471,-41.93281,Q3
76.33813,-12.309912,Q3
11.172969,-41.93453,Q3
26.804518,-1.7312797,Q4
82.41628,-7.303162,Q4
33.507805,9.158574,Q4
0.6416948,24.650703,Q4
30.195715,6.9543,Q4
30.41407,10.472375,Q4
15.1215,-31.542934,Q4
-2.4855194,-3.9931295,Q4
106.66982,6.064028,Q4
31.579647,10.20798,Q4
61.009293,-40.614964,Q4
63.609715,-38.57981,Q4
64.42381,-51.500004,Q4
60.822544,-40.407814,Q4
23.842752,8.245129,Q4
108.52425,7.236961,Q4
-35.973614,-46.297657,Q4
82.65082,-29.69278,Q4
-40.24479,-41.90464,Q4
12.046858,-40.316288,Q4
88.10913,19.50373,Q1 (mais barato)
78.16611,17.450502,Q1 (mais barato)
40.70215,-36.27309,Q1 (mais barato)
17.20303,-9.305951,Q1 (mais barato)
78.16454,17.449467,Q1 (mais barato)
45.184067,-56.30947,Q1 (mais barato)
-7.6511855,-13.884621,Q1 (mais barato)
2.1186523,-19.168753,Q1 (mais barato)
53.710625,-26.027449,Q1 (mais barato)
-15.391505,-43.606136,Q1 (mais barato)
81.195366,29.41297,Q1 (mais barato)
-14.018018,-17.47017,Q1 (mais barato)
87.55351,18.103933,Q1 (mais barato)
87.55361,18.103996,Q1 (mais barato)
87.55502,18.102268,Q1 (mais barato)
81.89554,-45.62661,Q1 (mais barato)
-1.3596883,-80.474915,Q1 (mais barato)
41.58642,-35.59158,Q1 (mais barato)
45.919056,-51.964466,Q1 (mais barato)
29.426369,-37.6926,Q1 (mais barato)
68.831406,-48.95612,Q2
53.811893,-54.03262,Q1 (mais barato)
68.58344,-50.48059,Q2
65.8343,-59.976677,Q2
-19.500376,12.316551,Q2
-11.158455,-36.565735,Q3
-6.9715705,-9.228729,Q3
-11.16736,-36.55832,Q2
-28.540617,-5.4826303,Q1 (mais barato)
6.511029,-63.364246,Q1 (mais barato)
8.005138,-7.9386687,Q1 (mais barato)
45.686115,-38.672478,Q2
-11.92824,-2.3058836,Q2
-1.772882,-29.40724,Q2
-5.337672,4.596037,Q2
-4.2638526,-20.321524,Q2
-16.659874,-20.359716,Q2
53.517586,-53.81185,Q2
58.535477,-46.881435,Q2
64.50951,-45.460663,Q2
30.116938,-64.493965,Q2
38.064144,-17.391085,Q1 (mais barato)
62.274635,-4.151562,Q2
-34.276844,-10.393097,Q2
54.827896,-24.94803,Q2
39.486385,-46.11063,Q2
-3.1300185,6.804306,Q2
41.493774,-61.920998,Q2
41.493805,-61.921143,Q2
-4.2600455,-20.314913,Q2
48.126842,-35.585155,Q2
-2.156994,6.8732157,Q2
-5.642248,-37.433334,Q2
-11.131134,-36.59708,Q1 (mais barato)
14.29003,-14.431125,Q1 (mais barato)
62.205624,-4.21815,Q1 (mais barato)
9.797249,-4.8001337,Q2
13.748525,-14.355638,Q2
-13.683771,-20.718767,Q2
44.94603,-40.204464,Q2
34.033924,-11.973269,Q3
30.025776,-31.13159,Q2
50.936665,68.1222,Q2
62.309887,39.26606,Q2
61.01083,14.748658,Q2
-8.437578,-29.13443,Q2
46.049366,-38.364723,Q2
61.34204,1.1731356,Q2
60.204628,1.3403885,Q2
58.997143,-1.6760929,Q2
-6.1127195,-8.790346,Q2
59.822773,1.9260432,Q2
46.73275,-37.527016,Q2
49.23583,-36.371098,Q2
54.050373,-26.693504,Q1 (mais barato)
0.7051968,-62.68811,Q2
41.16418,-61.841293,Q2
44.218353,-31.347565,Q2
30.260445,-59.823875,Q1 (mais barato)
-2.6681044,6.724127,Q2
4.0710382,-16.074993,Q2
45.20596,-56.328228,Q2
-32.75617,-6.178333,Q2
-27.000757,-5.17241,Q2
48.307278,-36.22588,Q2
-15.694038,7.5790353,Q2
9.988173,-4.5048656,Q2
60.101524,-0.54078704,Q1 (mais barato)
50.677254,69.471886,Q2
-19.506823,12.323079,Q2
-4.679842,-24.342413,Q2
-18.972506,15.890105,Q2
-34.60053,-9.663494,Q2
-0.2640089,-39.575584,Q2
87.87268,23.820269,Q2
48.195385,68.799225,Q3
-3.5425208,-25.922745,Q2
51.29476,-26.754631,Q3
48.221176,-6.362793,Q2
56.15005,-21.833666,Q1 (mais barato)
14.580103,-41.18213,Q2
82.145935,-7.363746,Q2
15.876321,-33.46049,Q2
-50.16642,-27.840525,Q2
-13.208107,-6.408521,Q2
60.525936,1.2840188,Q2
-54.43112,-8.468077,Q2
-5.88318,-74.60008,Q2
-0.53731704,-30.440113,Q2
-36.769592,-52.53925,Q2
-6.1290135,-74.76596,Q2
14.764188,-41.00243,Q2
-36.76985,-52.551735,Q2
34.1462,36.399326,Q2
-44.595776,47.817993,Q2
14.544448,-41.23176,Q2
14.545758,-41.231827,Q2
-54.578117,-42.173557,Q3
-12.011375,0.897861,Q3
-5.999168,-73.00269,Q3
-16.02272,-82.87324,Q3
-35.925682,-50.126694,Q3
59.09616,7.647114,Q1 (mais barato)
65.65178,-43.211567,Q4
57.12732,-18.038494,Q3
-0.6497019,-20.499937,Q3
61.384792,-21.69426,Q3
-4.9836025,-3.316895,Q4
59.101173,16.779093,Q3
42.52867,21.530565,Q5 (mais caro)
-2.6950014,-75.773,Q2
2.8364167,-72.64831,Q3
41.081703,73.42257,Q3
14.566549,89.92394,Q4
59.743664,-21.82305,Q4
62.379974,20.96638,Q4
-13.142269,-39.64663,Q4
-2.3846455,-64.471756,Q2
59.39638,14.347843,Q4
102.88432,-10.125033,Q5 (mais caro)
-0.9772367,-58.61898,Q3
58.95244,13.41817,Q3
0.43326405,-61.284885,Q4
47.11708,-58.674416,Q3
45.860317,64.30861,Q4
45.16952,14.280155,Q4
44.003735,34.332714,Q5 (mais caro)
16.113768,28.62939,Q5 (mais caro)
65.23573,38.586594,Q2
-32.91018,-6.0658,Q2
-21.17908,-36.72734,Q3
45.374863,47.7484,Q5 (mais caro)
74.57183,29.421476,Q2
-12.712942,-40.274857,Q2
16.16575,29.788849,Q3
-23.114096,-10.210774,Q1 (mais barato)
11.88905,-3.0977263,Q1 (mais barato)
-14.243485,-19.427486,Q2
87.89093,36.3624,Q2
-8.348876,-30.22993,Q2
41.18836,-39.771885,Q3
-14.24391,-19.42533,Q2
33.84371,18.243423,Q2
34.422966,18.431812,Q3
-2.3241916,-2.656619,Q3
11.957015,-3.233925,Q4
-14.2526455,-19.422823,Q2
-32.866035,-6.093295,Q2
14.983505,27.051743,Q3
42.534702,-61.812508,Q2
-35.262005,-10.984361,Q3
27.77336,-55.637924,Q3
13.113252,-2.5097165,Q2
28.344566,-54.47059,Q3
60.487732,17.258179,Q3
41.980263,-58.765213,Q3
7.5320663,-38.472324,Q3
-12.700243,-40.19232,Q1 (mais barato)
70.51481,-48.906406,Q1 (mais barato)
69.57186,-49.464172,Q1 (mais barato)
69.34293,-49.847893,Q1 (mais barato)
68.54456,-49.680588,Q1 (mais barato)
59.879078,-54.598866,Q1 (mais barato)
-0.9576916,-58.614388,Q1 (mais barato)
-2.2834222,-64.61082,Q1 (mais barato)
49.27462,69.39643,Q1 (mais barato)
11.860672,-3.0799491,Q2
2.244588,12.120597,Q2
64.49653,-44.850243,Q2
59.762184,-21.091175,Q2
6.840706,-61.916447,Q3
-25.627062,23.492018,Q3
9.480817,-55.158596,Q5 (mais caro)
-12.697372,-40.172657,Q2
11.855066,-3.0750682,Q4
31.442392,-2.9241514,Q5 (mais caro)
-7.0696034,-9.276319,Q2
-0.95814794,-58.614853,Q2
61.9935,40.39444,Q2
25.552427,-55.758495,Q2
29.653036,-56.020287,Q2
62.175213,23.793985,Q2
-25.789839,-6.0651965,Q2
23.941923,-38.960308,Q3
-21.03029,-36.64505,Q4
47.665005,-60.79063,Q2
-14.32435,-19.442501,Q2
-14.324438,-19.44238,Q2
1.8110019,-5.8808966,Q3
59.739162,15.165499,Q3
-12.694504,-40.14098,Q3
36.342693,4.1110272,Q3
-34.427097,-10.459751,Q4
50.708115,-1.2204423,Q2
73.16611,4.7611804,Q2
60.149597,39.007137,Q2
39.62802,-38.920036,Q2
2.0188286,-5.823793,Q2
9.148997,-0.8598019,Q2
40.56416,-38.697063,Q2
61.443485,-21.987934,Q3
61.736668,39.750957,Q3
40.569164,-38.69346,Q3
-1.6686516,6.9887857,Q3
0.2570595,-45.52984,Q3
-11.987858,-41.033825,Q3
67.94427,-47.140266,Q3
-14.365297,-38.676235,Q3
-10.120023,-15.210835,Q3
30.498602,-48.189487,Q3
-12.690406,-40.118458,Q3
-12.685512,-40.101006,Q5 (mais caro)
65.42961,5.426738,Q2
64.06263,39.915466,Q2
58.96205,14.102735,Q2
58.332726,-23.733114,Q2
-10.210369,-23.313309,Q3
52.644684,-26.768152,Q3
53.354897,-26.239883,Q3
-2.2895646,11.986478,Q3
50.444843,-0.72433627,Q3
25.956995,-58.727226,Q3
-36.55056,78.99568,Q2
-1.8411186,-31.166203,Q2
-21.89486,-1.3102021,Q2
74.94332,2.5965462,Q2
78.54214,6.0772614,Q2
27.776236,-55.63093,Q2
46.20434,70.66757,Q2
2.6565683,2.289372,Q3
15.489521,28.871603,Q3
78.968475,2.476703,Q3
